Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
84,n/a,Muévelo,Nicky Jam & Daddy Yankee,3,318799,n/a,https://www.youtube.com/watch?v=90YQDT7LWxs
85,90,Baila Conmigo (Instrumental),Gianmarco Play,12,317912,0.03%,https://www.youtube.com/watch?v=bOws7arB7IQ
86,80,Vento sulla luna (feat. Rkomi),Annalisa,13,312955,-0.13%,https://www.youtube.com/watch?v=oulNJEJS9nw
87,100,Rozzi,Paky,5,308384,0.07%,https://www.youtube.com/watch?v=tvjRkzGTHkU
88,89,I Nostri Anni,Tommaso Paradiso,7,303818,-0.04%,https://www.youtube.com/watch?v=EEeMRFEOLxs
89,n/a,Holly & Benji (feat. Capo Plaza & Shiva),AVA,9,302433,n/a,https://www.youtube.com/watch?v=1AebVaTNFKs
90,n/a,Narcos,Geolier,22,299001,n/a,https://www.youtube.com/watch?v=JDgloTPUcYY
91,n/a,Jennifer (feat. Soolking),Ghali,1,298503,n/a,https://www.youtube.com/watch?v=UsEGylqPwvo
92,n/a,GANG (feat. Geolier),Samurai Jay,19,298044,n/a,https://www.youtube.com/watch?v=IKxLwbIbf6s
93,96,POLO NORD,Massimo Pericolo,12,297514,0%,https://www.youtube.com/watch?v=Cx4GUHm5IIU
94,79,Carioca,Raphael Gualazzi,3,297270,-0.17%,https://www.youtube.com/watch?v=UTpjIcOm_mw
95,n/a,Tócame (feat. Pitbull),Elettra Lamborghini & ChildsPlay,13,296709,n/a,https://www.youtube.com/watch?v=P-N6yezgZ4Y
96,95,SUPREME (feat. thasup & Sfera Ebbasta),Marracash,17,296005,-0.01%,https://www.youtube.com/watch?v=6StfynbWTNY
97,n/a,The Box,Roddy Ricch,1,295078,n/a,https://www.youtube.com/watch?v=UNZqm3dxd2w
98,n/a,Senz E Me,Geolier,17,294171,n/a,https://www.youtube.com/watch?v=ZAREzHDEbA4
99,n/a,YOSHI,Machete & Dani Faiv & thasup & Fabri Fibra,21,293627,n/a,https://www.youtube.com/watch?v=ZHKO8pxU4mE
100,46,No Time To Die (Live),Billie Eilish & FINNEAS,2,292171,-0.52%,https://www.youtube.com/watch?v=77UFV6FaDPo
